RowID,OrderID,OrderDate,ShipDate,CustomerID,CustomerName,PostalCode,City,State,Country,Region,Market,Segment,ProductID,Category,SubCategory,ProductName,OrderPriority,ShipMode,Sales,Quantity,Discount,Profit,ShippingCost
2401,MX-2015-VF2171582-42152,5/28/2015,06-02-15,VF-2171582,Vicky Freymann,,Tijuana,Baja California,Mexico,Central America,LATAM,Home Office,OFF-AP-4956,Office Supplies,Appliances,"KitchenAid Microwave, Black",Medium,Standard Class,"$1,032.50 ",5,0,$340.70 ,$75.23 
17096,ES-2015-SW20350139-42127,05-03-15,05-09-15,SW-20350139,Sean Wendt,,Nottingham,England,United Kingdom,Northern Europe,Europe,Home Office,OFF-ST-6049,Office Supplies,Storage,"Smead Lockers, Wire Frame",Medium,Standard Class,$987.45 ,5,0,$88.80 ,$75.22 
38320,CA-2012-AP10915140-41143,8/22/2012,8/26/2012,AP-109151404,Arthur Prichep,80219,Denver,Colorado,United States,Western US,USCA,Consumer,OFF-PA-6485,Office Supplies,Paper,Xerox 1931,Medium,Standard Class,$31.10 ,6,0.2,$10.89 ,$2.95 
22101,IN-2012-RD19720113-41030,05-01-12,05-03-12,RD-19720113,Roger Demir,,Singapore,Singapore,Singapore,Southeastern Asia,Asia Pacific,Consumer,TEC-CO-4777,Technology,Copiers,"HP Ink, Color",Critical,First Class,$520.56 ,4,0,$36.36 ,$75.19 
2542,MX-2014-LS1697550-41709,03-11-14,03-11-14,LS-1697550,Lindsay Shagiari,,Les Abymes,Guadeloupe,Guadeloupe,Caribbean,LATAM,Home Office,FUR-CH-5397,Furniture,Chairs,"Novimex Rocking Chair, Set of Two",High,Same Day,$267.36 ,3,0,$96.24 ,$75.19 
32008,CA-2015-AP10915140-42251,09-04-15,09-08-15,AP-109151408,Arthur Prichep,32137,Palm Coast,Florida,United States,Southern US,USCA,Consumer,OFF-EN-2849,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",High,Standard Class,$24.45 ,4,0.2,$8.86 ,$2.70 
21222,ID-2015-AF108707-42363,12/25/2015,12/29/2015,AF-108707,Art Ferguson,,Albany,Western Australia,Australia,Oceania,Asia Pacific,Consumer,FUR-BO-4858,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",High,Standard Class,$772.61 ,5,0.1,($51.65),$75.16 
20690,IN-2015-PF191657-42164,06-09-15,06-09-15,PF-191657,Philip Fox,,Hobart,Tasmania,Australia,Oceania,Asia Pacific,Consumer,OFF-ST-4260,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",Critical,Same Day,$327.31 ,4,0.4,$5.35 ,$75.15 
11396,ES-2014-LD16855139-41896,9/14/2014,9/18/2014,LD-16855139,Lela Donovan,,Swindon,England,United Kingdom,Northern Europe,Europe,Corporate,TEC-PH-3818,Technology,Phones,"Cisco Speaker Phone, with Caller ID",Medium,Standard Class,$969.36 ,7,0,$38.64 ,$75.14 
11302,IT-2015-EH14005139-42355,12/17/2015,12/22/2015,EH-14005139,Erica Hernandez,,Sheffield,England,United Kingdom,Northern Europe,Europe,Home Office,TEC-CO-3686,Technology,Copiers,"Canon Fax Machine, Color",Medium,Standard Class,"$1,279.32 ",8,0.5,($639.72),$75.13 
41592,TZ-2015-AG900129-42173,6/18/2015,6/22/2015,AG-900129,Arthur Gainer,,Dar es Salaam,Dar Es Salaam,Tanzania,Eastern Africa,Africa,Consumer,TEC-MA-5517,Technology,Machines,"Okidata Receipt Printer, Wireless",Medium,Standard Class,"$1,106.19 ",10,0.1,$208.89 ,$75.09 
21402,IN-2013-MZ173357-41578,10/31/2013,11-07-13,MZ-173357,Maria Zettner,,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,Home Office,TEC-MA-5011,Technology,Machines,"Konica Phone, Red",Low,Standard Class,$525.04 ,7,0.1,$46.66 ,$75.08 
162,MX-2013-TC2153531-41466,07-11-13,07-11-13,TC-2153531,Tracy Collins,,Pinar del Río,Pinar del Río,Cuba,Caribbean,LATAM,Home Office,OFF-ST-6282,Office Supplies,Storage,"Tenex Trays, Industrial",Critical,Same Day,$255.22 ,7,0,$99.40 ,$75.07 
18026,ES-2015-FH14275139-42229,8/13/2015,8/13/2015,FH-14275139,Frank Hawley,,Doncaster,England,United Kingdom,Northern Europe,Europe,Corporate,TEC-CO-4792,Technology,Copiers,"HP Wireless Fax, Laser",High,Same Day,$720.42 ,2,0,$43.20 ,$75.07 
26292,IN-2012-LC1696058-41241,11/28/2012,12-03-12,LC-1696058,Lindsay Castell,,Rajkot,Gujarat,India,Southern Asia,Asia Pacific,Home Office,TEC-CO-4577,Technology,Copiers,"Hewlett Fax Machine, High-Speed",Medium,Standard Class,"$1,272.48 ",4,0,$458.04 ,$75.06 
29557,IN-2012-NM1844527-41189,10-07-12,10/13/2012,NM-1844527,Nathan Mautz,,Xi'an,Shaanxi,China,Eastern Asia,Asia Pacific,Home Office,TEC-CO-4792,Technology,Copiers,"HP Wireless Fax, Laser",Medium,Standard Class,"$1,080.63 ",3,0,$302.49 ,$75.06 
35934,CA-2015-AP10915140-42122,4/28/2015,4/30/2015,AP-109151404,Arthur Prichep,90045,Los Angeles,California,United States,Western US,USCA,Consumer,OFF-AR-5334,Office Supplies,Art,Newell Chalk Holder,High,First Class,$12.39 ,3,0,$5.70 ,$2.53 
71,US-2015-TZ2144518-42259,09-12-15,9/19/2015,TZ-2144518,Tom Zandusky,,Abreu e Lima,Pernambuco,Brazil,South America,LATAM,Corporate,FUR-TA-3765,Furniture,Tables,"Chromcraft Conference Table, Rectangular",Medium,Standard Class,$928.26 ,2,0.2,($81.22),$75.01 
22983,IN-2015-CD119807-42333,11/25/2015,11/29/2015,CD-119807,Carol Darley,,Sydney,New South Wales,Australia,Oceania,Asia Pacific,Consumer,OFF-ST-4080,Office Supplies,Storage,"Eldon Lockers, Single Width",High,Standard Class,$890.73 ,5,0.1,$79.08 ,$75.00 
2444,MX-2014-CC1243082-41976,12-03-14,12-08-14,CC-1243082,Chuck Clark,,Nuevo Laredo,Tamaulipas,Mexico,Central America,LATAM,Home Office,TEC-MA-5004,Technology,Machines,"Konica Card Printer, White",Medium,Standard Class,"$1,272.92 ",11,0,$216.26 ,$74.99 
27115,IN-2014-GT1463558-41936,10/24/2014,10/27/2014,GT-1463558,Grant Thornton,,Bareilly,Uttar Pradesh,India,Southern Asia,Asia Pacific,Corporate,FUR-CH-4704,Furniture,Chairs,"Hon Swivel Stool, Set of Two",High,First Class,$331.80 ,2,0,$69.66 ,$74.98 
50321,SA-2015-DJ3510110-42363,12/25/2015,12/28/2015,DJ-3510110,Don Jones,,Riyadh,Ar Riyad,Saudi Arabia,Western Asia,Asia Pacific,Corporate,OFF-ST-6047,Office Supplies,Storage,"Smead Lockers, Industrial",Critical,Second Class,$198.90 ,1,0,$55.68 ,$74.97 
4057,MX-2014-PJ1883528-41965,11/22/2014,11/25/2014,PJ-1883528,Patrick Jones,,Pereira,Risaralda,Colombia,South America,LATAM,Corporate,TEC-PH-5246,Technology,Phones,"Motorola Audio Dock, Cordless",High,First Class,$352.44 ,3,0,$59.88 ,$74.96 
20065,ES-2015-MH1811545-42237,8/21/2015,8/22/2015,MH-1811545,Mick Hernandez,,Bagnolet,Ile-de-France,France,Western Europe,Europe,Home Office,OFF-AR-3478,Office Supplies,Art,"Binney & Smith Canvas, Water Color",High,First Class,$327.24 ,6,0,$156.96 ,$74.96 
21180,ID-2014-DC128507-41857,08-06-14,08-12-14,DC-128507,Dan Campbell,,Kwinana,Western Australia,Australia,Oceania,Asia Pacific,Consumer,FUR-BO-3901,Furniture,Bookcases,"Dania Library with Doors, Metal",Medium,Standard Class,$651.35 ,2,0.1,($50.71),$74.95 
14841,IT-2015-AM1036045-42114,4/20/2015,4/24/2015,AM-1036045,Alice McCarthy,,Talence,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe,Corporate,TEC-CO-3679,Technology,Copiers,"Canon Copy Machine, Digital",High,Standard Class,$667.54 ,3,0.15,($31.49),$74.94 
30946,ID-2015-DB1355592-42026,1/22/2015,1/22/2015,DB-1355592,Dorothy Badders,,Manukau City,Auckland,New Zealand,Oceania,Asia Pacific,Corporate,OFF-AP-4959,Office Supplies,Appliances,"KitchenAid Microwave, White",High,Same Day,$370.15 ,2,0.4,($74.09),$74.93 
35728,CA-2014-AP10915140-41947,11-04-14,11-09-14,AP-109151408,Arthur Prichep,42420,Henderson,Kentucky,United States,Southern US,USCA,Consumer,OFF-AR-4011,Office Supplies,Art,Economy #2 Pencils,High,Second Class,$7.98 ,3,0,$2.07 ,$2.03 
16260,ES-2015-JF1556534-42067,03-04-15,03-09-15,JF-1556534,Jill Fjeld,,Odense,South Denmark,Denmark,Northern Europe,Europe,Consumer,TEC-PH-5263,Technology,Phones,"Motorola Signal Booster, Cordless",Medium,Standard Class,$656.91 ,9,0.5,($65.88),$74.87 
19485,ES-2015-DK1309045-42158,06-03-15,06-09-15,DK-1309045,Dave Kipp,,Lyon,Auvergne-Rhône-Alpes,France,Western Europe,Europe,Consumer,OFF-ST-6048,Office Supplies,Storage,"Smead Lockers, Single Width",Medium,Standard Class,"$1,428.84 ",8,0.1,$555.48 ,$74.86 
10933,ES-2015-BB1099048-42060,2/25/2015,2/28/2015,BB-1099048,Barry Blumstein,,Pforzheim,Baden-Württemberg,Germany,Western Europe,Europe,Corporate,TEC-PH-5813,Technology,Phones,"Samsung Audio Dock, Full Size",Medium,First Class,$672.48 ,4,0,$87.36 ,$74.85 
12920,ES-2015-NB18655120-42331,11/23/2015,11/29/2015,NB-18655120,Nona Balk,,Zamora,Castile and León,Spain,Southern Europe,Europe,Corporate,TEC-PH-3816,Technology,Phones,"Cisco Speaker Phone, Full Size",Medium,Standard Class,$754.76 ,6,0.1,$201.26 ,$74.85 
17959,ES-2014-NM1852064-41863,08-12-14,8/14/2014,NM-1852064,Neoma Murray,,Rome,Lazio,Italy,Southern Europe,Europe,Consumer,OFF-AR-3471,Office Supplies,Art,"BIC Sketch Pad, Water Color",Medium,First Class,$259.20 ,5,0,$38.85 ,$74.84 
4327,MX-2015-SF2006528-42213,7/28/2015,08-02-15,SF-2006528,Sandra Flanagan,,Bogotá,Bogota,Colombia,South America,LATAM,Consumer,TEC-MA-5573,Technology,Machines,"Panasonic Printer, White",Medium,Second Class,$706.40 ,4,0,$240.16 ,$74.83 
35456,US-2014-AP10915140-41746,4/17/2014,4/24/2014,AP-109151408,Arthur Prichep,31907,Columbus,Georgia,United States,Southern US,USCA,Consumer,OFF-AR-5321,Office Supplies,Art,Newell 341,Medium,Standard Class,$12.84 ,3,0,$3.72 ,$2.00 
17857,ES-2014-MP1796545-41972,11/29/2014,12-01-14,MP-1796545,Michael Paige,,Arles,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,Corporate,OFF-ST-6046,Office Supplies,Storage,"Smead Lockers, Blue",High,Second Class,$535.73 ,3,0.1,$41.63 ,$74.80 
1429,MX-2015-AG1049582-42169,6/14/2015,6/17/2015,AG-1049582,Andrew Gjertsen,,Tlalpan,Distrito Federal,Mexico,Central America,LATAM,Corporate,FUR-TA-3442,Furniture,Tables,"Bevis Wood Table, with Bottom Storage",High,First Class,$569.18 ,2,0.2,$14.22 ,$74.78 
2567,MX-2013-SA2083082-41465,07-10-13,7/14/2013,SA-2083082,Sue Ann Reed,,Los Mochis,Sinaloa,Mexico,Central America,LATAM,Consumer,FUR-BO-5950,Furniture,Bookcases,"Sauder Classic Bookcase, Pine",Medium,Standard Class,$932.99 ,4,0.2,$314.83 ,$74.78 
16025,ES-2015-SJ20215139-42341,12-03-15,12-05-15,SJ-20215139,Sarah Jordon,,Harrow,England,United Kingdom,Northern Europe,Europe,Consumer,TEC-MA-5577,Technology,Machines,"Panasonic Receipt Printer, White",Medium,Second Class,$715.86 ,6,0,$250.38 ,$74.75 
24876,IN-2013-AR1054058-41275,01-01-13,01-05-13,AR-1054058,Andy Reiter,,Jodhpur,Rajasthan,India,Southern Asia,Asia Pacific,Consumer,TEC-PH-5351,Technology,Phones,"Nokia Signal Booster, Full Size",High,Standard Class,$413.37 ,3,0,$115.74 ,$74.73 
25718,IN-2015-DK1337527-42021,1/17/2015,1/22/2015,DK-1337527,Dennis Kane,,Haikou,Hainan,China,Eastern Asia,Asia Pacific,Consumer,FUR-TA-3342,Furniture,Tables,"Barricks Computer Table, with Bottom Storage",Medium,Standard Class,"$1,008.06 ",3,0.3,$28.77 ,$74.72 
29381,ID-2012-CC12475102-41133,08-12-12,8/16/2012,CC-12475102,Cindy Chapman,,Manila,National Capital,Philippines,Southeastern Asia,Asia Pacific,Consumer,FUR-CH-4682,Furniture,Chairs,"Hon Rocking Chair, Black",High,Standard Class,$769.14 ,8,0.25,($20.70),$74.71 
30056,ID-2014-KB16315144-41670,1/31/2014,02-05-14,KB-16315144,Karl Braun,,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeastern Asia,Asia Pacific,Consumer,OFF-ST-6263,Office Supplies,Storage,"Tenex Lockers, Single Width",Medium,Standard Class,$677.88 ,4,0.17,($24.60),$74.71 
38316,CA-2012-AP10915140-41143,8/22/2012,8/26/2012,AP-109151404,Arthur Prichep,80219,Denver,Colorado,United States,Western US,USCA,Consumer,OFF-PA-6533,Office Supplies,Paper,Xerox 1976,Medium,Standard Class,$15.55 ,3,0.2,$5.44 ,$1.84 
6974,MX-2013-PT1909082-41579,11-01-13,11-03-13,PT-1909082,Pete Takahito,,Obregón,Sonora,Mexico,Central America,LATAM,Consumer,TEC-CO-4767,Technology,Copiers,"HP Copy Machine, Laser",High,First Class,$323.79 ,2,0.002,$5.83 ,$74.69 
38317,CA-2012-AP10915140-41143,8/22/2012,8/26/2012,AP-109151404,Arthur Prichep,80219,Denver,Colorado,United States,Western US,USCA,Consumer,OFF-SU-3000,Office Supplies,Supplies,Acme Titanium Bonded Scissors,Medium,Standard Class,$6.80 ,1,0.2,$0.51 ,$1.59 
38318,CA-2012-AP10915140-41143,8/22/2012,8/26/2012,AP-109151404,Arthur Prichep,80219,Denver,Colorado,United States,Western US,USCA,Consumer,FUR-FU-5679,Furniture,Furnishings,Regeneration Desk Collection,Medium,Standard Class,$4.22 ,3,0.2,$1.27 ,$1.33 
22668,IN-2014-CS1213058-41816,6/26/2014,07-01-14,CS-1213058,Chad Sievert,,Bilaspur,Uttar Pradesh,India,Southern Asia,Asia Pacific,Consumer,TEC-CO-3709,Technology,Copiers,"Canon Wireless Fax, High-Speed",Medium,Standard Class,$753.72 ,2,0,$60.24 ,$74.65 
42361,CG-2014-JF556533-41863,08-12-14,8/18/2014,JF-556533,Jill Fjeld,,Kinshasa,Kinshasa,Democratic Republic of the Congo,Central Africa,Africa,Consumer,TEC-AC-3402,Technology,Accessories,"Belkin Router, Bluetooth",Low,Standard Class,"$1,035.00 ",4,0,$41.40 ,$74.65 
23047,IN-2015-LF1718558-42320,11-12-15,11/16/2015,LF-1718558,Luke Foster,,Visakhapatnam,Andhra Pradesh,India,Southern Asia,Asia Pacific,Consumer,FUR-FU-5735,Furniture,Furnishings,"Rubbermaid Photo Frame, Black",High,Standard Class,$621.00 ,12,0,$99.36 ,$74.63 
1649,MX-2012-SG2008039-41042,5/13/2012,5/18/2012,SG-2008039,Sandra Glassco,,San Salvador,San Salvador,El Salvador,Central America,LATAM,Consumer,OFF-ST-6261,Office Supplies,Storage,"Tenex Lockers, Blue",Medium,Standard Class,$952.70 ,7,0,$104.72 ,$74.59 
32440,CA-2012-AP10915140-41180,9/28/2012,10-02-12,AP-109151404,Arthur Prichep,90045,Los Angeles,California,United States,Western US,USCA,Consumer,OFF-PA-6587,Office Supplies,Paper,Xerox 223,High,Standard Class,$6.48 ,1,0,$3.11 ,$1.32 
45188,IR-2015-SR1074060-42266,9/19/2015,9/26/2015,SR-1074060,Steven Roelle,,Sari,Mazandaran,Iran,Southern Asia,Asia Pacific,Home Office,FUR-TA-3351,Furniture,Tables,"Barricks Round Table, with Bottom Storage",Medium,Standard Class,"$1,003.02 ",2,0,$30.06 ,$74.59 
14970,IT-2015-CC1267045-42353,12/15/2015,12/17/2015,CC-1267045,Craig Carreira,,Oyonnax,Auvergne-Rhône-Alpes,France,Western Europe,Europe,Consumer,TEC-AC-5203,Technology,Accessories,"Memorex Memory Card, Bluetooth",Critical,Second Class,$306.81 ,3,0,$64.35 ,$74.58 
8367,US-2012-MS17980143-41195,10/13/2012,10/17/2012,MS-17980143,Michael Stewart,,Baruta,Miranda,Venezuela,South America,LATAM,Corporate,OFF-ST-4080,Office Supplies,Storage,"Eldon Lockers, Single Width",High,Standard Class,$712.58 ,9,0.4,($451.48),$74.57 
26078,IN-2014-SH199757-41776,5/17/2014,5/20/2014,SH-199757,Sally Hughsby,,Rockhampton,Queensland,Australia,Oceania,Asia Pacific,Corporate,TEC-PH-5812,Technology,Phones,"Samsung Audio Dock, Cordless",High,First Class,$458.14 ,3,0.1,$167.98 ,$74.56 
11709,IT-2015-MB17305125-42342,12-04-15,12-11-15,MB-17305125,Maria Bertelson,,Zurich,Zürich,Switzerland,Western Europe,Europe,Consumer,TEC-CO-4569,Technology,Copiers,"Hewlett Copy Machine, High-Speed",Medium,Standard Class,"$1,054.68 ",4,0,$263.64 ,$74.54 
13996,ES-2014-TS2137045-41866,8/15/2014,8/20/2014,TS-2137045,Todd Sumrall,,Livry-Gargan,Ile-de-France,France,Western Europe,Europe,Corporate,FUR-CH-4656,Furniture,Chairs,"Hon Executive Leather Armchair, Red",Medium,Standard Class,$826.90 ,2,0.1,($91.88),$74.53 
32439,CA-2012-AP10915140-41180,9/28/2012,10-02-12,AP-109151404,Arthur Prichep,90045,Los Angeles,California,United States,Western US,USCA,Consumer,OFF-FA-6192,Office Supplies,Fasteners,Stockwell Push Pins,High,Standard Class,$8.72 ,4,0,$2.88 ,$1.29 
35730,CA-2014-AP10915140-41947,11-04-14,11-09-14,AP-109151408,Arthur Prichep,42420,Henderson,Kentucky,United States,Southern US,USCA,Consumer,OFF-AR-3517,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,High,Second Class,$8.75 ,1,0,$2.63 ,$1.20 
28798,IN-2013-JK1562527-41529,09-12-13,9/14/2013,JK-1562527,Jim Karlsson,,Shanghai,Shanghai,China,Eastern Asia,Asia Pacific,Consumer,OFF-SU-4129,Office Supplies,Supplies,"Elite Scissors, Serrated",Critical,First Class,$249.99 ,13,0,$104.91 ,$74.48 
33807,CA-2014-AW10930140-41962,11/19/2014,11/24/2014,AW-109301402,Arthur Wiediger,73120,Oklahoma City,Oklahoma,United States,Central US,USCA,Home Office,OFF-ST-6295,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Medium,Standard Class,"$1,117.92 ",4,0,$55.90 ,$77.86 
14267,ES-2012-AH1021045-41244,12-01-12,12-02-12,AH-1021045,Alan Hwang,,Paris,Ile-de-France,France,Western Europe,Europe,Consumer,OFF-ST-4259,Office Supplies,Storage,"Fellowes File Cart, Single Width",Medium,First Class,$370.82 ,3,0.1,($41.20),$74.42 
38571,CA-2013-AW10930140-41591,11/13/2013,11/17/2013,AW-109301404,Arthur Wiediger,59601,Helena,Montana,United States,Western US,USCA,Home Office,TEC-PH-5562,Technology,Phones,Panasonic KX TS3282W Corded phone,High,Standard Class,$339.96 ,5,0.2,$42.49 ,$33.44 
8917,US-2015-SG208905-42353,12/15/2015,12/19/2015,SG-208905,Susan Gilcrest,,Buenos Aires,Buenos Aires,Argentina,South America,LATAM,Corporate,FUR-TA-4690,Furniture,Tables,"Hon Round Table, Fully Assembled",High,Standard Class,$413.90 ,4,0.7,($551.94),$74.40 
40017,CA-2014-AW10930140-41803,6/13/2014,6/17/2014,AW-109301402,Arthur Wiediger,77070,Houston,Texas,United States,Central US,USCA,Home Office,FUR-CH-4405,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Medium,Second Class,$379.37 ,2,0.3,($119.23),$28.01 
1829,MX-2015-EH1412539-42140,5/16/2015,5/18/2015,EH-1412539,Eugene Hildebrand,,Apopa,San Salvador,El Salvador,Central America,LATAM,Home Office,TEC-CO-3592,Technology,Copiers,"Brother Fax and Copier, Digital",Medium,Second Class,$890.16 ,7,0.002,$131.92 ,$74.39 
21737,IN-2015-JS1568527-42329,11/21/2015,11/24/2015,JS-1568527,Jim Sink,,Hangzhou,Zhejiang,China,Eastern Asia,Asia Pacific,Corporate,FUR-BO-4856,Furniture,Bookcases,"Ikea Floating Shelf Set, Metal",High,Second Class,$509.40 ,3,0,$5.04 ,$74.37 
22611,ID-2014-SW207557-41977,12-04-14,12-09-14,SW-207557,Steven Ward,,Perth,Western Australia,Australia,Oceania,Asia Pacific,Corporate,TEC-PH-5337,Technology,Phones,"Nokia Audio Dock, VoIP",Medium,Second Class,$450.44 ,3,0.1,$105.02 ,$74.36 
26904,ID-2012-RW195407-41055,5/26/2012,5/30/2012,RW-195407,Rick Wilson,,Sydney,New South Wales,Australia,Oceania,Asia Pacific,Corporate,TEC-PH-5829,Technology,Phones,"Samsung Office Telephone, Cordless",Medium,Standard Class,$735.16 ,12,0.1,($0.32),$74.35 
29451,IN-2013-GK146207-41586,11-08-13,11-12-13,GK-146207,Grace Kelly,,Queanbeyan,New South Wales,Australia,Oceania,Asia Pacific,Corporate,TEC-PH-3128,Technology,Phones,"Apple Audio Dock, Full Size",Medium,Standard Class,$756.81 ,5,0.1,$210.21 ,$74.33 
45344,ZA-2014-PV8985146-41661,1/22/2014,1/24/2014,PV-8985146,Paul Van Hugh,,Chingola,Copperbelt,Zambia,Eastern Africa,Africa,Home Office,TEC-CO-3597,Technology,Copiers,"Brother Fax Machine, High-Speed",High,Second Class,$316.74 ,1,0,$69.66 ,$74.32 
6446,MX-2014-RH1951082-41797,06-07-14,6/14/2014,RH-1951082,Rick Huthwaite,,Mérida,Yucatán,Mexico,Central America,LATAM,Home Office,OFF-AP-4504,Office Supplies,Appliances,"Hamilton Beach Refrigerator, White",Medium,Standard Class,$664.36 ,2,0,$166.08 ,$74.31 
47797,DJ-2014-CS240035-41775,5/16/2014,5/16/2014,CS-240035,Christopher Schild,,Djibouti,Djibouti,Djibouti,Eastern Africa,Africa,Home Office,FUR-CH-5435,Furniture,Chairs,"Office Star Bag Chairs, Red",High,Same Day,$332.64 ,6,0,$66.42 ,$74.30 
17144,ES-2014-JW1607545-41996,12/23/2014,12/30/2014,JW-1607545,Julia West,,Saint-Cyr-sur-Loire,Centre-Val de Loire,France,Western Europe,Europe,Consumer,TEC-PH-5356,Technology,Phones,"Nokia Smart Phone, with Caller ID",Medium,Standard Class,"$1,629.22 ",3,0.15,$402.43 ,$74.30 
25300,IN-2015-DJ1363058-42153,5/29/2015,06-02-15,DJ-1363058,Doug Jacobs,,Guntur,Andhra Pradesh,India,Southern Asia,Asia Pacific,Consumer,TEC-PH-3816,Technology,Phones,"Cisco Speaker Phone, Full Size",Medium,Second Class,$838.62 ,6,0,$176.04 ,$74.29 
19962,ES-2015-BT1153048-42326,11/18/2015,11/21/2015,BT-1153048,Bradley Talbott,,Hamburg,Hamburg,Germany,Western Europe,Europe,Home Office,OFF-BI-4815,Office Supplies,Binders,"Ibico Binding Machine, Clear",Medium,Second Class,$356.16 ,7,0,$163.80 ,$74.26 
12829,ES-2015-EB141108-42267,9/20/2015,9/23/2015,EB-141108,Eugene Barchas,,Vienna,Vienna,Austria,Western Europe,Europe,Consumer,FUR-CH-5808,Furniture,Chairs,"SAFCO Swivel Stool, Set of Two",Medium,Second Class,$680.76 ,4,0,$258.60 ,$74.24 
36287,CA-2015-AW10930140-42248,09-01-15,09-05-15,AW-109301404,Arthur Wiediger,94110,San Francisco,California,United States,Western US,USCA,Home Office,TEC-PH-2879,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,Medium,Standard Class,$689.41 ,4,0.2,$77.56 ,$26.61 
27233,IN-2014-VW2177527-41836,7/16/2014,7/20/2014,VW-2177527,Victoria Wilson,,Ninghai,Zhejiang,China,Eastern Asia,Asia Pacific,Corporate,TEC-AC-5874,Technology,Accessories,"SanDisk Memory Card, Programmable",High,Second Class,$569.55 ,5,0,$0.00 ,$74.21 
11191,IT-2013-NS1864045-41509,8/23/2013,8/25/2013,NS-1864045,Noel Staavos,,Toulouse,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe,Corporate,FUR-CH-4700,Furniture,Chairs,"Hon Steel Folding Chair, Set of Two",Critical,Second Class,$234.28 ,7,0.6,($228.56),$74.18 
18172,IT-2015-TH2123545-42013,01-09-15,01-09-15,TH-2123545,Tiffany House,,Paris,Ile-de-France,France,Western Europe,Europe,Corporate,TEC-MA-6140,Technology,Machines,"StarTech Inkjet, Durable",High,Same Day,"$1,020.61 ",4,0.15,($48.11),$74.18 
50251,EG-2012-IG508538-41109,7/19/2012,7/21/2012,IG-508538,Ivan Gibson,,Alexandria,Al Iskandariyah,Egypt,North Africa,Africa,Consumer,FUR-CH-4522,Furniture,Chairs,"Harbour Creations Chairmat, Adjustable",Critical,Second Class,$297.96 ,4,0,$113.16 ,$74.17 
24657,IN-2014-RE194057-41993,12/20/2014,12/25/2014,RE-194057,Ricardo Emerson,,Mackay,Queensland,Australia,Oceania,Asia Pacific,Consumer,OFF-ST-4257,Office Supplies,Storage,"Fellowes File Cart, Blue",High,Standard Class,$988.63 ,8,0.1,$395.35 ,$74.15 
24953,ID-2014-CM1238566-41769,05-10-14,05-12-14,CM-1238566,Christopher Martinez,,Nishinomiya,Hyogo,Japan,Eastern Asia,Asia Pacific,Consumer,OFF-BI-4815,Office Supplies,Binders,"Ibico Binding Machine, Clear",High,First Class,$457.92 ,9,0,$0.00 ,$74.14 
46557,SF-2014-JD6060117-41648,01-09-14,01-12-14,JD-6060117,Julia Dunbar,,Johannesburg,Gauteng,South Africa,Southern Africa,Africa,Consumer,TEC-PH-5269,Technology,Phones,"Motorola Smart Phone, with Caller ID",High,Second Class,$645.54 ,1,0,$148.47 ,$74.14 
13623,IT-2014-MY1738096-41794,06-04-14,06-08-14,MY-1738096,Maribeth Yedwab,,Bergen,Hordaland,Norway,Northern Europe,Europe,Corporate,TEC-AC-4165,Technology,Accessories,"Enermax Memory Card, Programmable",High,Standard Class,$347.67 ,3,0,$65.97 ,$74.14 
38572,CA-2013-AW10930140-41591,11/13/2013,11/17/2013,AW-109301404,Arthur Wiediger,59601,Helena,Montana,United States,Western US,USCA,Home Office,FUR-FU-4100,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",High,Standard Class,$63.98 ,7,0,$21.75 ,$7.69 
14527,ES-2014-SM2095045-41864,8/13/2014,8/15/2014,SM-2095045,Suzanne McNair,,Montauban,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe,Corporate,OFF-BI-3257,Office Supplies,Binders,"Avery Binding Machine, Economy",High,First Class,$244.20 ,5,0,$29.25 ,$74.11 
26169,IN-2013-TT2146078-41289,1/15/2013,1/20/2013,TT-2146078,Tonja Turnell,,Kuala Lumpur,Kuala Lumpur,Malaysia,Southeastern Asia,Asia Pacific,Home Office,TEC-CO-4578,Technology,Copiers,"Hewlett Fax Machine, Laser",Medium,Second Class,$639.84 ,2,0,$307.08 ,$74.09 
8197,MX-2014-AG1049551-41927,10/15/2014,10/17/2014,AG-1049551,Andrew Gjertsen,,Petapa,Guatemala,Guatemala,Central America,LATAM,Corporate,TEC-CO-4574,Technology,Copiers,"Hewlett Fax and Copier, Laser",Medium,Second Class,"$1,154.91 ",9,0.002,$205.95 ,$74.09 
